MSN,YYYYMM,Value,Column_Order,Description,Unit
NUCASUS,199807,85.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199808,83.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199809,81.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199810,79.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199811,82.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199812,86.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199813,78.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199901,90.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199902,87.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199903,80.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199904,68.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199905,76.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199906,88.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199907,92.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199908,94.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199909,86.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199910,76.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199911,86.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199912,94.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,199913,85.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200001,93.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200002,91,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200003,83.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200004,80.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200005,84.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200006,92.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200007,95.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200008,93.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200009,87.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200010,76.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200011,85,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200012,93.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200013,88.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200101,94.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200102,92.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200103,85.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200104,79.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200105,84.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200106,96.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200107,94.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200108,93.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200109,89.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200110,82.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200111,88.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200112,92.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200113,89.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200201,96.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200202,93,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200203,85.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200204,82.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200205,85.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200206,93.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200207,95.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200208,96.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200209,90.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200210,82.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200211,86.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200212,93.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200213,90.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200301,93.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200302,91.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200303,81.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200304,79.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200305,84.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200306,89.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200307,94.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200308,93.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200309,89,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200310,81.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200311,83.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200312,93,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200313,87.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200401,95.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200402,92.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200403,85.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200404,81.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200405,87.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200406,94.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200407,97.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200408,95.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200409,91.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200410,84.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200411,82.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200412,92.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200413,90.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200501,93.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200502,90.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200503,82.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200504,77.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200505,84.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200506,91.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200507,95.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200508,96,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200509,92.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200510,82.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200511,87.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200512,96.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200513,89.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200601,96.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200602,92.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200603,85.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200604,79.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200605,84.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200606,94.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200607,96.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200608,96.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200609,92.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200610,77,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200611,85,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200612,94.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200613,89.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200701,99.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200702,96.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200703,86.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200704,79.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200705,87.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200706,95.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200707,97.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200708,97.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200709,93.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200710,82.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200711,89.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200712,96.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200713,91.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200801,94.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200802,92.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200803,86.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200804,79.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200805,86.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200806,96.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200807,99.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200808,96.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200809,92.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200810,83.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200811,87.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200812,97.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200813,91.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200901,98.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200902,94.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200903,89.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200904,81.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200905,87,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200906,95.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200907,97.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200908,96.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200909,90.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200910,77.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200911,81.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200912,94.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,200913,90.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201001,96.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201002,96,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201003,85.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201004,79.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201005,88.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201006,93.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201007,95.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201008,95.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201009,95.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201010,83.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201011,86,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201012,97.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201013,91.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201101,96.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201102,95.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201103,87.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201104,74.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201105,75.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201106,89.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201107,96,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201108,94.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201109,91.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201110,84,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201111,88.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201112,95.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201113,89.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201201,95.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201202,90.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201203,82.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201204,76.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201205,82.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201206,89.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201207,92,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201208,92.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201209,88.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201210,79.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201211,78,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201212,91.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201213,86.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201301,96.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201302,92.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201303,85.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201304,79.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201305,85.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201306,93.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201307,95.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201308,96.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201309,92.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201310,85.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201311,91,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201312,96.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201313,90.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201401,99.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201402,94,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201403,84.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201404,78.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201405,85.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201406,95.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201407,97.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201408,96.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201409,94.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201410,84.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201411,91.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201412,99.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201413,91.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201501,101.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201502,95.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201503,88.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201504,84.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201505,89.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201506,96.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201507,97.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201508,98.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201509,93.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201510,82.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201511,84.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201512,94.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201513,92.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201601,98.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201602,95.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201603,89.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201604,88.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201605,90.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201606,94.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201607,94.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201608,96.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201609,90.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201610,81.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201611,90.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201612,96.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201613,92.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201701,98.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201702,95,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201703,87.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201704,79.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201705,82.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201706,93.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201707,96.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201708,97.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201709,95,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201710,89,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201711,92.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201712,99.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201713,92.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201801,100.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201802,96.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201803,90.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201804,82.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201805,90.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201806,97.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201807,97.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201808,97.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201809,90.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201810,80.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201811,89.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201812,96.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201813,92.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201901,99.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201902,96.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201903,88,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201904,84.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201905,90.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201906,96.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201907,98.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201908,97.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201909,93.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201910,85,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201911,90.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201912,100.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,201913,93.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202001,101.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202002,96.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202003,87.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202004,83.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202005,89.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202006,96.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202007,96.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202008,95.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202009,94,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202010,82.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202011,88.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202012,97.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202013,92.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202101,99.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202102,97,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202103,88.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202104,82.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202105,89.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202106,96,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202107,96.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202108,97.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202109,93.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202110,82.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202111,91.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202112,99.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202113,92.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202201,99.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202202,96.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202203,89,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202204,80.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202205,89.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202206,96.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202207,97.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202208,97.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202209,93.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202210,83.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202211,91,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202212,98.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202213,92.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202301,100.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202302,95.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202303,89.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202304,83.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202305,86.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202306,95.2,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202307,99.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202308,97.9,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202309,95.1,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202310,86.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202311,90.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202312,96.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202313,93,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202401,95.6,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202402,95.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202403,87.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202404,81.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202405,88.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202406,96.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202407,95.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202408,95.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202409,88.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202410,80.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202411,87.4,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202412,97.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202413,90.8,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202501,98,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202502,93.5,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202503,85.3,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202504,81.7,5,"Nuclear Generating Units, Capacity Factor",Percent
NUCASUS,202505,84.9,5,"Nuclear Generating Units, Capacity Factor",Percent
