MSN,YYYYMM,Value,Column_Order,Description,Unit
NUETSUS,199911,22.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199912,22.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,199913,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200001,21.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200002,21.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200003,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200004,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200005,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200006,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200007,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200008,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200009,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200010,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200011,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200012,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200013,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200101,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200102,21.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200103,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200104,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200105,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200106,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200107,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200108,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200109,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200110,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200111,22.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200112,22.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200113,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200201,22.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200202,21.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200203,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200204,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200205,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200206,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200207,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200208,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200209,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200210,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200211,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200212,21.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200213,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200301,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200302,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200303,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200304,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200305,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200306,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200307,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200308,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200309,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200310,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200311,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200312,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200313,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200401,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200402,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200403,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200404,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200405,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200406,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200407,19.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200408,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200409,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200410,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200411,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200412,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200413,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200501,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200502,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200503,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200504,19.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200505,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200506,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200507,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200508,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200509,19.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200510,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200511,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200512,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200513,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200601,21.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200602,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200603,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200604,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200605,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200606,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200607,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200608,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200609,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200610,17.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200611,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200612,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200613,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200701,20.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200702,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200703,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200704,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200705,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200706,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200707,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200708,17.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200709,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200710,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200711,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200712,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200713,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200801,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200802,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200803,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200804,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200805,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200806,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200807,18.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200808,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200809,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200810,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200811,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200812,21.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200813,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200901,20.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200902,21.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200903,21.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200904,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200905,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200906,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200907,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200908,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200909,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200910,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200911,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200912,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,200913,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201001,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201002,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201003,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201004,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201005,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201006,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201007,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201008,17.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201009,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201010,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201011,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201012,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201013,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201101,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201102,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201103,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201104,18,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201105,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201106,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201107,17.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201108,17.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201109,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201110,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201111,21.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201112,21.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201113,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201201,21.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201202,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201203,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201204,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201205,18.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201206,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201207,16.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201208,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201209,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201210,19.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201211,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201212,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201213,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201301,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201302,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201303,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201304,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201305,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201306,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201307,17.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201308,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201309,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201310,20.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201311,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201312,20.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201313,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201401,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201402,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201403,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201404,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201405,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201406,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201407,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201408,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201409,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201410,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201411,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201412,21.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201413,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201501,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201502,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201503,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201504,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201505,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201506,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201507,17.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201508,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201509,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201510,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201511,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201512,21.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201513,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201601,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201602,20.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201603,21.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201604,21.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201605,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201606,18.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201607,17.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201608,17.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201609,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201610,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201611,21.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201612,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201613,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201701,21.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201702,21.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201703,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201704,19.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201705,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201706,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201707,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201708,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201709,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201710,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201711,21.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201712,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201713,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201801,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201802,21.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201803,20.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201804,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201805,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201806,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201807,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201808,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201809,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201810,18.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201811,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201812,20.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201813,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201901,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201902,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201903,19.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201904,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201905,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201906,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201907,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201908,17.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201909,18.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201910,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201911,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201912,21.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,201913,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202001,21.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202002,20.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202003,20.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202004,21.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202005,21.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202006,19.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202007,16.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202008,17.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202009,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202010,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202011,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202012,20.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202013,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202101,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202102,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202103,20.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202104,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202105,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202106,17.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202107,17,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202108,16.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202109,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202110,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202111,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202112,21,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202113,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202201,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202202,19.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202203,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202204,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202205,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202206,17.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202207,16.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202208,16.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202209,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202210,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202211,19.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202212,19.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202213,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202301,20.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202302,19.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202303,18.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202304,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202305,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202306,18,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202307,16.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202308,16.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202309,18.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202310,18.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202311,19.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202312,19.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202313,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202401,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202402,20,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202403,19.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202404,18.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202405,18.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202406,17.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202407,16.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202408,16.5,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202409,17.4,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202410,17.6,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202411,19.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202412,19.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202413,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202501,17.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202502,18.3,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202503,18.7,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202504,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202505,18.1,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202506,16.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202507,15.9,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202508,16.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202509,17.8,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202510,17.2,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202511,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202512,19,4,Nuclear Share of Electricity Net Generation,Percent
NUETSUS,202513,17.7,4,Nuclear Share of Electricity Net Generation,Percent
