MSN,YYYYMM,Value,Column_Order,Description,Unit
NUGBPUS,198909,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198910,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198911,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198912,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,198913,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199001,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199002,98.161,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199003,99.311,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199004,100.461,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199005,100.461,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199006,100.461,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199007,100.497,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199008,100.497,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199009,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199010,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199011,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199012,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199013,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199101,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199102,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199103,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199104,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199105,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199106,99.624,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199107,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199108,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199109,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199110,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199111,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199112,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199113,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199201,99.589,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199202,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199203,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199204,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199205,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199206,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199207,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199208,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199209,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199210,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199211,99.421,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199212,98.985,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199213,98.985,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199301,97.881,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199302,97.881,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199303,97.881,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199304,99.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199305,99.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199306,99.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
NUGBPUS,199307,99.031,2,"Nuclear Generating Units, Net Summer Capacity",Million Kilowatts
